NDB_No,protein,fat,carbon
~13830~,0.41154791154791154,0.5884520884520884,0.0
~13831~,0.4843383763051353,0.5156616236948647,0.0
~13832~,0.47404063205417607,0.5259593679458239,0.0
~13833~,0.3377954402844593,0.6622045597155407,0.0
~13834~,0.40401251610528255,0.5959874838947176,0.0
~13835~,0.40110183046028075,0.5988981695397192,0.0
~13838~,0.37336394948335255,0.6266360505166475,0.0
~13839~,0.4418700020504409,0.5581299979495592,0.0
~13840~,0.44662267080745344,0.5533773291925466,0.0
~13841~,0.3533171699360811,0.6466828300639188,0.0
~13842~,0.40084550345887776,0.5991544965411222,0.0
~13843~,0.41837114168836,0.58162885831164,0.0
~13844~,0.39932318104906933,0.6006768189509306,0.0
~13845~,0.4559881506559458,0.5440118493440541,0.0
~13846~,0.4752233956133225,0.5247766043866775,0.0
~13847~,0.32163981235977973,0.6783601876402202,0.0
~13848~,0.3712693275800072,0.6287306724199928,0.0
~13849~,0.41115107913669063,0.5888489208633094,0.0
~13850~,0.5035165407658244,0.49648345923417553,0.0
~13851~,0.5633035519721072,0.43669644802789276,0.0
~13852~,0.45370370370370366,0.5462962962962963,0.0
~13853~,0.4867414584395717,0.5132585415604284,0.0
~13854~,0.5261690261690262,0.4738309738309738,0.0
~13855~,0.4327053796853758,0.5672946203146242,0.0
~13856~,0.5207667731629392,0.47923322683706066,0.0
~13857~,0.6015054239539518,0.39849457604604827,0.0
~13858~,0.4763499372122227,0.5236500627877773,0.0
~13859~,0.36407133536320135,0.6346237494562853,0.0013049151805132665
~13860~,0.4641277168686286,0.5358722831313715,0.0
~13861~,0.3867644491007508,0.6132355508992492,0.0
~13862~,0.7488510408218438,0.2511489591781563,0.0
~13863~,0.7354979934330537,0.2645020065669464,0.0
~13864~,0.6330049261083744,0.36699507389162567,0.0
~13865~,0.6796643632773939,0.3203356367226062,0.0
~13866~,0.6581306017925737,0.3418693982074264,0.0
~13867~,0.7133988618727367,0.28660113812726334,0.0
~13868~,0.642059553349876,0.3579404466501241,0.0
~13869~,0.7340354021958324,0.2659645978041676,0.0
~13870~,0.6940867279894876,0.3059132720105125,0.0
~13871~,0.630249543517955,0.3697504564820451,0.0
~13872~,0.7234089407619467,0.27659105923805327,0.0
~13873~,0.6767991686152247,0.32320083138477523,0.0
~13874~,0.6542233470420753,0.3457766529579247,0.0
~13875~,0.7448700410396717,0.2551299589603283,0.0
~13876~,0.7115895800106327,0.2884104199893674,0.0
~13877~,0.7228388832828793,0.2771611167171208,0.0
~13878~,0.7457850368809272,0.2542149631190727,0.0
~13879~,0.7087283425956195,0.29127165740438055,0.0
~13880~,0.7391642875681287,0.26083571243187126,0.0
~13881~,0.7357512953367876,0.26148531951640763,0.0027633851468048362
~13882~,0.7523401979138806,0.24765980208611926,0.0
~13883~,0.6267988487368085,0.37320115126319153,0.0
~13884~,0.7076566125290024,0.2923433874709977,0.0
~13885~,0.602909316001238,0.39709068399876196,0.0
~13886~,0.6884625094673062,0.31153749053269375,0.0
~13887~,0.6551609691337537,0.3448390308662463,0.0
~13888~,0.7296012674940586,0.2703987325059414,0.0
~13889~,0.7165298107818636,0.2834701892181364,0.0
~13890~,0.7660871528561752,0.1880785730413186,0.045834274102506206
~13891~,0.7355785261753918,0.26442147382460823,0.0
~13892~,0.7722059815606026,0.22779401843939734,0.0
~13893~,0.7731283085455004,0.22687169145449962,0.0
~13894~,0.728177895784932,0.271822104215068,0.0
~13895~,0.7459518599562364,0.25404814004376364,0.0
~13896~,0.7493287771540151,0.25067122284598486,0.0
~13897~,0.7046134130713371,0.295386586928663,0.0
~13898~,0.7427997320830543,0.2572002679169457,0.0
~13899~,0.8020398701900788,0.19796012980992117,0.0
~13900~,0.7984880083420229,0.20151199165797706,0.0
~13901~,0.71950824975736,0.28049175024263995,0.0
~13902~,0.7558617355571671,0.244138264442833,0.0
~13903~,0.7655719139297849,0.23442808607021515,0.0
~13904~,0.6862546437014523,0.3137453562985478,0.0
~13905~,0.5827132226674299,0.41728677733257014,0.0
~13906~,0.5568003585032489,0.44319964149675106,0.0
~13907~,0.5581914596706671,0.441808540329333,0.0
~13908~,0.5339655932951036,0.46603440670489626,0.0
~13909~,0.5709141274238226,0.42908587257617725,0.0
~13910~,0.6117538176770014,0.3882461823229986,0.0
~13911~,0.5304777594728172,0.4695222405271829,0.0
~13912~,0.5864156018829859,0.4135843981170141,0.0
~13913~,0.5778838057816448,0.42211619421835533,0.0
~13914~,0.638775998087497,0.361224001912503,0.0
~13915~,0.4615010930289045,0.5384989069710955,0.0
~13916~,0.5395503746877601,0.46044962531223976,0.0
~13917~,0.5191951284087901,0.48080487159121,0.0
~13918~,0.6071592473611749,0.3928407526388252,0.0
~13919~,0.49278350515463915,0.5072164948453608,0.0
~13920~,0.5257294429708222,0.47427055702917764,0.0
~13921~,0.5978285455779235,0.40217145442207647,0.0
~13922~,0.48488537228646783,0.5151146277135322,0.0
~13923~,0.5120274914089348,0.48797250859106533,0.0
~13924~,0.6156707742385491,0.3843292257614508,0.0
~13925~,0.5021008403361344,0.4978991596638656,0.0
~13926~,0.4539769884942471,0.5460230115057528,0.0
~13927~,0.5321255529808301,0.46787444701917,0.0
~13928~,0.47406823111812263,0.5259317688818773,0.0
~13929~,0.6149651620720993,0.3850348379279006,0.0
~13930~,0.6545277980092256,0.3454722019907745,0.0
~13931~,0.5824561403508772,0.4175438596491228,0.0
~13932~,0.6298472385428908,0.3701527614571093,0.0
~13933~,0.5773630343166767,0.42263696568332326,0.0
~13934~,0.6501100282929896,0.34988997170701036,0.0
~13935~,0.680893798644238,0.319106201355762,0.0
~13937~,0.7950367647058824,0.20496323529411767,0.0
~13940~,0.8283692126216456,0.1716307873783545,0.0
~13943~,0.8203506754814602,0.17964932451853982,0.0
~13946~,0.8474025974025974,0.1525974025974026,0.0
~13948~,0.770688213987183,0.22931178601281696,0.0
~13949~,0.7953048955052964,0.2046951044947037,0.0
~13950~,0.8322596630327057,0.16774033696729435,0.0
~13951~,0.6874077717658633,0.3125922282341368,0.0
~13952~,0.6491311592477982,0.35086884075220187,0.0
~13953~,0.7017780172413792,0.29822198275862066,0.0
~13954~,0.7070914696813977,0.29290853031860226,0.0
~13955~,0.674907943187796,0.3250920568122041,0.0
